localidade,tipo,loc_x,loc_y,mercado_mais_proximo,farmacia_mais_proxima,escola_mais_proxima,num_penit_4km,num_penit_500m,idade_imovel,area,preco
Localidade 1,Tipo 2,0.10250249039743801,0.234506299033921,2714.59885816761,5069.788742288523,1958.203321742675,1,0,17,112.0,382500
Localidade 4,Tipo 2,0.950045291535574,0.8746478643750141,8461.035628826965,,4593.877253121337,1,0,3,158.0,327800
Localidade 4,Tipo 2,0.9677520761757941,0.5341818915599881,5707.06743778794,4120.318336982742,2274.378261064746,0,0,6,157.0,347600
Localidade 2,Tipo 2,0.31792280645248505,0.8995321560205901,5428.6796824131625,2458.097092930341,2971.5890067340342,1,0,0,95.0,345000
Localidade 2,Tipo 1,0.982586134206014,0.14111035832173102,1754.6719439981982,1888.3608210789923,4008.4684443853594,0,0,3,226.0,220900
Localidade 2,Tipo 2,0.562833201524196,0.269499528624009,1337.3187607333014,3061.111758828682,2370.7766150685134,0,0,7,191.0,344200
Localidade 1,Tipo 2,0.39765557811814906,0.723908791535896,3404.065293975269,743.5610319048191,2840.14002987916,0,0,23,72.0,389800
Localidade 1,Tipo 2,0.557302492265229,0.26721436314006203,,4155.045307717931,524.9448540228634,0,0,21,100.0,413200
Localidade 1,Tipo 2,0.623605919390398,0.599642341338374,3519.667772690193,2342.3241422853293,609.2460580181446,0,0,17,125.0,444300
Localidade 1,Tipo 2,0.095858817025382,0.9060677621885551,5627.515836066834,1819.983980476628,239.7124260178794,0,0,9,157.0,526300
Localidade 2,Tipo 2,0.6863620732448661,0.634334693210282,2859.743823714203,2082.62508914928,1777.1175186881285,0,0,3,54.0,367800
Localidade 3,Tipo 1,0.973609871287029,0.304991636274953,3918.046694842292,1513.9087512295891,2966.3207645162083,0,0,32,166.0,780700
Localidade 1,Tipo 2,0.611109810981157,0.435740008799452,2905.867446230601,3042.12062001489,1038.2284107914393,0,0,19,113.0,418400
Localidade 3,Tipo 2,0.8423897032053531,0.25667234819037305,2538.360350602646,1705.120012845044,3581.854322922698,0,0,42,,488300
Localidade 1,Tipo 2,0.019545080198327,0.281677888285768,3235.8990895884963,4547.57144989132,2825.399332431317,1,0,7,130.0,459900
Localidade 1,Tipo 2,0.848829732145124,0.26064299637182003,4767.743235802261,2916.310597477611,1585.3263096163362,0,0,5,130.0,531300
Localidade 2,Tipo 2,0.4087232520701,0.9702513936475011,5841.304415116674,2379.6589632825458,3124.957515378642,1,0,2,154.0,333500
Localidade 1,Tipo 1,0.806524410130787,0.339524188211544,4130.718191906338,2531.760133227388,1102.4498967402164,0,0,8,127.0,853500
Localidade 2,Tipo 2,0.899013495119734,0.440208346490062,2005.6874794992293,638.4132711430613,1773.7169656886576,0,0,5,120.0,370400
Localidade 4,Tipo 2,0.989181829364501,0.18167360351428202,4112.917468162429,6109.249200950584,2570.031202237377,0,0,8,75.0,335600
Localidade 1,Tipo 2,0.9046522316752791,0.18648406454468403,5417.00840773201,3412.971450090079,2285.671521061959,0,0,3,97.0,548600
Localidade 4,Tipo 1,0.712047984745051,0.42302376829877203,3365.056916378724,2468.882068610687,592.572729871077,0,0,9,114.0,687300
Localidade 2,Tipo 1,0.891083389048929,0.789173772012692,,2852.3552746700507,3831.781229220877,1,0,8,,179700
Localidade 4,Tipo 2,0.271661892985892,0.13096257867674901,2721.393803995604,567.0318448205405,1923.9575663033,0,0,9,130.0,344400
Localidade 3,Tipo 2,0.26430241364183304,0.429825561827243,1525.4308528622948,805.5850091985184,1597.2208792058202,0,0,29,179.0,693700
Localidade 3,Tipo 2,0.06345130309504901,0.934772343706986,5269.839948668435,2058.0662424706,5285.649715531708,0,0,33,102.0,605500
Localidade 1,Tipo 2,0.18180566493878503,0.065891434580628,3553.434570866063,6213.515518920926,197.99443324853084,1,0,19,163.0,391800
Localidade 3,Tipo 2,0.636714295928936,0.33679074864588104,1262.95957971503,3875.531566487893,2300.4844545454266,0,0,42,71.0,492000
Localidade 4,Tipo 2,0.0020425218702100002,0.8819727916227301,5294.850126024336,3551.438238944147,634.8911235578967,0,0,7,62.0,355200
Localidade 4,Tipo 2,0.554582308248995,0.5114627123426291,4006.3992886763663,1104.179159005247,1164.9166722180523,0,0,17,109.0,293900
Localidade 3,Tipo 1,0.8188482438010911,0.506345625594247,2219.0603858910704,1707.7075497002957,1564.013241627102,0,0,31,120.0,799000
Localidade 3,Tipo 1,0.16083960180549,0.036141187173595005,4677.270342200298,4871.337767286503,1607.0950683837946,0,0,18,125.0,1044600
Localidade 3,Tipo 2,0.32615076796040504,0.581446192918585,874.4141146787964,879.6517119468919,2362.9814487443973,0,0,48,160.0,439900
Localidade 4,Tipo 2,0.490392534061287,0.435497387591503,3368.29815203685,2003.1903114527408,340.66616433232286,0,0,5,109.0,374700
Localidade 1,Tipo 2,0.0016382982958530001,0.037710088215562,4786.240536843789,6991.844712654328,2019.023694080144,1,0,11,66.0,427400
Localidade 3,Tipo 1,0.6885951417132711,0.49173941627231205,908.6337783191774,2902.9644497709537,2774.599512213429,0,0,17,74.0,1091800
Localidade 3,Tipo 1,0.829574580824275,0.151189721087701,2476.36903761766,1487.2337925944846,3926.5641152494,0,0,34,198.0,744300
Localidade 4,Tipo 2,0.054548674516765004,0.5033010708629111,1597.720928362865,274.23734279078445,2386.4329505097644,0,0,18,171.0,296800
Localidade 1,Tipo 1,0.6932135206333491,0.795198566454267,2679.17334940952,561.0843383795816,2677.512359775849,0,0,21,80.0,686000
Localidade 4,Tipo 2,0.36802201399301204,0.186801479159442,2284.60357825874,1010.7529019901184,2236.9085260312117,0,0,18,120.0,285700
Localidade 1,Tipo 2,0.257239685887347,0.18607097321951402,2160.577400869081,4835.086517685326,1326.8512075852002,1,0,7,121.0,464400
Localidade 1,Tipo 2,0.9024669737976331,0.684969055066594,644.40122015957,1372.472852523866,2709.838825237218,0,0,15,133.0,465000
Localidade 2,Tipo 1,0.10112783710266501,0.5664013615276811,3102.747770001716,4618.125287335795,4267.2471223194025,1,0,3,169.0,197300
Localidade 4,Tipo 1,0.136986897951647,0.48169063148725205,1095.608214860786,1018.7751108309682,1890.947985507204,0,0,19,172.0,566800
Localidade 1,Tipo 2,0.21852383127104202,0.386694608764906,1054.864877115907,3165.199372572008,3043.863186367909,1,0,13,178.0,421500
Localidade 1,Tipo 2,0.331260439958591,0.384985095272931,98.91433505667231,2721.370688506473,2574.3767864336446,1,0,9,97.0,472900
Localidade 2,Tipo 1,0.591932813644602,0.7937773131327881,4014.0840637618007,791.0442717072901,1415.7125850347252,1,0,3,199.0,206500
Localidade 2,Tipo 1,0.11032233833353801,0.589643054950248,3343.159806974768,4440.526561274168,4123.660570577891,1,0,2,152.0,201500
Localidade 1,Tipo 2,0.346452303006242,0.8575869751459251,,2135.158034086463,2374.176005173212,0,0,10,105.0,484000
Localidade 2,Tipo 1,0.5530429780242371,0.29634325573262005,1052.3914364772752,3133.2358047042817,2251.3688343598933,0,0,0,88.0,236300
Localidade 3,Tipo 1,0.9704641468845191,0.684218565999524,3496.529221158737,738.2598297061622,881.4209653136877,0,0,48,179.0,553900
Localidade 3,Tipo 1,0.7174026359662731,0.151078841857671,1431.2107129006745,2608.8749044200413,2816.471522059004,0,0,50,61.0,493900
Localidade 2,Tipo 1,0.16434447481414502,0.33063237152095504,1166.431392553344,5578.383792302461,4910.696162366703,1,0,10,112.0,176900
Localidade 1,Tipo 2,0.303533527026474,0.8124099718930621,4213.130449023616,1866.2093103989275,2144.127646034988,0,0,7,109.0,513000
Localidade 2,Tipo 1,0.6410127201207121,0.6609989232706871,2873.415017395546,1561.338906783324,1283.0504983334292,1,0,2,153.0,204300
Localidade 2,Tipo 2,0.013653233830903002,0.613084311101851,3607.486204420528,5275.9965120816105,5038.4647889495845,1,0,2,143.0,332800
Localidade 3,Tipo 1,0.24281653175895102,0.678415040965434,2151.64038950478,1128.8744748820466,3459.659424803328,0,0,35,104.0,735300
Localidade 2,Tipo 1,0.869606428134842,0.99180512169462,3906.387873200374,4191.23234964543,4759.9899335878,1,0,6,177.0,187800
Localidade 3,Tipo 1,0.705791459538012,0.11986857074785501,1513.2800358677723,2745.746103010347,2664.431370406046,0,0,17,85.0,1068400
Localidade 2,Tipo 1,0.90017422614842,0.34242894219609904,2342.865429622078,328.2778326346065,2060.6029831186597,0,0,4,82.0,229500
Localidade 2,Tipo 2,0.6924175740901191,0.79863386226109,3459.5886986095475,1763.2330553742154,2169.250719912545,1,0,7,125.0,308400
Localidade 1,Tipo 1,0.10118615645884801,0.5623778678826781,2806.576454674193,1878.4313272259644,3557.225835437578,1,0,11,110.0,714000
Localidade 4,Tipo 2,0.5768083788214521,0.509609250793984,3977.78177043488,1123.901768271236,1345.9732482325126,0,0,15,122.0,302600
Localidade 1,Tipo 2,0.38397270107566606,0.5229214436613291,1444.2040562009431,1271.4630939268454,2303.1208153229386,1,0,11,87.0,439100
Localidade 1,Tipo 1,0.130424540358639,0.069715403095019,3755.453266568448,6373.0082330270825,712.9669671472651,1,0,10,160.0,755500
Localidade 3,Tipo 1,0.19426941998222802,0.24262273034926402,3377.164953467882,2790.424978421501,943.104786386272,0,0,15,96.0,1133400
Localidade 2,Tipo 1,0.821069570319312,0.5447243351227551,1834.616781978491,853.540171899333,1404.4386924394405,0,0,9,158.0,205800
Localidade 2,Tipo 2,0.6420125789940011,0.081574176689479,1718.224380831388,3213.677017458725,3725.100987834881,0,0,3,65.0,364200
Localidade 2,Tipo 1,0.6554955003274491,0.12439405545611901,1522.0300926941368,2819.846935795047,3278.214746415056,0,0,4,156.0,215800
Localidade 4,Tipo 2,0.036091609891687006,0.9117690208317881,5503.943548478382,3822.255676385093,799.3337601387256,0,0,18,104.0,286800
Localidade 1,Tipo 1,0.164367987682631,0.817963170267563,4552.406742365434,1570.2515770047055,1105.5805227574897,0,0,19,122.0,698200
Localidade 4,Tipo 1,0.898450559232662,0.398464370500336,4255.521677466788,4010.565585775636,913.1141250814734,0,0,22,81.0,526100
Localidade 4,Tipo 1,0.116241666861865,0.6526417887384871,2817.244700618809,1410.3212897736894,1944.2209788096627,0,0,9,138.0,665000
Localidade 1,Tipo 1,0.865332840807944,0.9828908032201151,2710.381111399535,2351.710150765477,5097.985781323886,0,0,7,121.0,848900
Localidade 4,Tipo 2,0.033365477288378,0.9385095467400381,5771.452337567328,4090.383412701458,1067.9827614830751,0,0,19,108.0,276900
Localidade 2,Tipo 2,0.804662726054541,0.5015745816538161,2185.2733360275943,914.4093639634629,1001.4382719953212,0,0,7,87.0,358800
Localidade 1,Tipo 2,0.884517748436856,0.67651148053885,838.0145012365399,1439.954329770448,2621.255924766271,0,0,9,160.0,514400
Localidade 1,Tipo 1,0.670538764370835,0.9723748130855511,3740.420318299533,1248.54740089764,4365.617810696319,0,0,23,149.0,637400
Localidade 2,Tipo 1,0.9993081533497581,0.6025114914487231,203.00586486686385,,3189.38309078046,1,0,10,178.0,187200
Localidade 2,Tipo 1,0.098034933454965,0.11464249094855301,1447.8564466015737,7713.401689540245,6983.179986943689,0,0,7,211.0,205700
Localidade 4,Tipo 1,0.147854487234431,0.6527003514260601,2801.744788464297,1589.7583849760956,2086.209826052593,0,0,13,127.0,614900
Localidade 3,Tipo 2,0.7255838623432911,0.42848956713143205,,2922.4023914156323,2777.972494386516,0,0,35,155.0,584200
Localidade 4,Tipo 1,0.519987298676375,0.76713274670843,5434.35444827514,1525.579969179444,3268.157178573072,1,0,7,101.0,617300
Localidade 3,Tipo 2,0.22437225291036902,0.46491988195433104,1722.4435193527454,678.1340504878892,2114.694160607554,0,0,50,112.0,412200
Localidade 2,Tipo 1,0.770648593370386,0.684005857195312,2271.5363957041304,2194.0751759613663,2435.1529228811,1,0,6,80.0,186300
Localidade 2,Tipo 2,0.101178534348102,0.16037651031435002,1008.2060971221302,7316.922903781247,6601.534198364753,0,0,5,111.0,361700
Localidade 2,Tipo 1,0.5061195015431771,0.9995294838794191,6019.3270578101365,2398.5711959613423,3237.450115352945,1,0,9,162.0,178200
Localidade 3,Tipo 1,0.065357350493289,0.050397606857644,5523.539502871062,5049.652808787058,1487.8652949537848,0,0,35,153.0,728300
Localidade 2,Tipo 1,0.08222000324575601,0.49690651590029006,2397.111651397807,5111.093448412109,4670.042153099912,1,0,5,167.0,191400
Localidade 2,Tipo 1,0.9051037982208701,0.69892033612963,1150.3119693830154,1951.4758254200283,3128.475051477025,1,0,17,89.0,154400
Localidade 3,Tipo 2,0.871955679485342,0.728256063085005,2613.10749647256,1409.561210961616,1469.823892557003,0,0,41,106.0,507800
Localidade 1,Tipo 2,0.8319758738105201,0.42540882205095903,3237.913453988906,1798.2582612479132,565.4516588998268,0,0,7,163.0,538300
Localidade 4,Tipo 2,0.96004147762009,0.599750159513707,6160.5364591946,3955.7999874854286,2747.0617947575597,0,0,20,56.0,265300
Localidade 4,Tipo 2,0.41052543526807206,0.936369004797824,6226.614637218408,3508.4908362613205,3837.8697401828513,1,0,5,,316400
Localidade 4,Tipo 2,0.954904409670378,0.7671726416379131,7530.405824293981,4162.191738996099,3749.5665137850074,0,0,16,93.0,288200
Localidade 2,Tipo 1,0.9897277685220701,0.143928038760464,1828.2377434348964,1896.911677593495,4034.204524237236,0,0,9,157.0,199200
Localidade 3,Tipo 2,0.297132108684041,0.060565968149635004,3341.469886083805,4495.8169537626,1489.3781043761342,0,0,12,172.0,941300
Localidade 4,Tipo 2,0.25227110126637403,0.719913468684202,3631.752399201088,2797.5339727778446,2389.835622003633,0,0,23,108.0,250400
Localidade 3,Tipo 2,0.49797598341553806,0.79843535123659,3000.033289472625,1212.0554969624004,739.3335382672262,0,0,32,173.0,653200
Localidade 4,Tipo 1,0.892583810520258,0.348011391832769,3886.7277307764152,4266.241780726733,827.4931991103352,0,0,7,117.0,703800
Localidade 3,Tipo 2,0.600245496703789,0.6341743950502801,1554.1872913846078,2926.623652625788,1561.4856304872706,0,0,19,153.0,826000
Localidade 2,Tipo 1,0.8862229849177361,0.368088387735135,2533.9444819259834,594.6624039527061,1817.89117063322,0,0,3,129.0,230200
Localidade 2,Tipo 1,0.7033021280373041,0.9352398244336271,4253.325097208323,2532.6735944835127,3213.5638437259263,1,0,4,148.0,194300
Localidade 2,Tipo 1,0.5032523265868031,0.8755836633062071,4781.922955867149,1167.4820103695938,1999.798582582457,1,0,6,112.0,191200
Localidade 1,Tipo 2,0.835390340185694,0.302851171697859,4390.423348075764,2626.5289375922257,1230.9645197730083,0,0,5,119.0,537800
Localidade 4,Tipo 2,0.15069084533687102,0.8724755313636081,4999.644900251847,3580.745941214911,1167.3053401836503,0,0,6,192.0,354200
Localidade 1,Tipo 2,0.0070483926964360006,0.711220304304081,4500.631243123612,341.6781010186329,2338.809287014547,1,0,9,141.0,470100
Localidade 3,Tipo 2,0.9806421779601521,0.034472514450775,4307.491051253239,1192.2366894657216,5450.955447621313,0,0,25,91.0,734300
Localidade 4,Tipo 2,0.026437676397704002,0.678368919524807,3285.0349818789864,1500.9943584939017,,0,0,26,158.0,240000
Localidade 4,Tipo 1,0.9284096873509421,0.7684405203262411,7414.671309477993,3919.868351748415,3593.06431148318,0,0,8,116.0,668700
Localidade 1,Tipo 1,0.402606793373521,0.090410435134349,3112.940706781267,5592.534409904454,458.5033238017551,1,0,21,67.0,619600
Localidade 2,Tipo 2,0.172325009069867,0.48009033382209804,2436.402017176499,4466.871019855882,3934.203634849972,1,0,10,60.0,290600
Localidade 2,Tipo 1,0.783113194441561,0.28408405001442,1588.182797447946,874.5157987058267,1726.567806295611,0,0,5,182.0,220300
Localidade 4,Tipo 1,0.672755081999804,0.745111399424034,6394.283254318188,1640.3767756386496,2656.243077657668,1,0,21,215.0,473900
Localidade 1,Tipo 1,0.5000417512899921,0.407983523372391,1769.0633113310098,2635.640624824628,1738.37630439613,1,0,10,128.0,731900
Localidade 4,Tipo 2,0.780133597272559,0.585115771221709,5123.13885169187,2181.1645863982712,1238.4558077786742,0,0,9,118.0,335400
Localidade 1,Tipo 2,0.28349579943623404,0.370746353434983,454.6055114323216,3002.418218483024,2589.082384998664,1,0,22,116.0,364200
Localidade 3,Tipo 2,0.41083609396533505,0.576322299986052,614.1137679960257,1509.9960308487837,2166.371326488908,0,0,39,100.0,551600
Localidade 4,Tipo 1,0.6561673488458141,0.6283600295553661,5215.046678842424,913.8065676832168,1560.8395257145294,1,0,4,169.0,668900
Localidade 1,Tipo 1,0.775841508994705,0.235012016591361,4782.996591214298,3525.226272912938,1703.602458537903,0,0,27,120.0,578100
Localidade 4,Tipo 2,0.7551881065869661,0.571287595687882,4903.047706893975,1966.233569177027,993.1974837547544,0,0,27,113.0,237400
Localidade 1,Tipo 2,0.7719440586776251,0.976544474125391,3084.872412723545,1625.6772711065998,4647.867907080555,0,0,1,102.0,569900
Localidade 3,Tipo 2,0.39198197630108206,0.827809411243511,3084.313985730062,1593.3938400760112,1835.879995546189,0,0,25,146.0,729000
Localidade 4,Tipo 1,0.056507795219628,0.40706417208238505,962.4353599263025,1229.9661719968285,1607.99121040742,0,0,13,113.0,639200
Localidade 1,Tipo 2,0.722142244115339,0.879887910583218,2766.135015406257,588.1959167587104,3572.1960403352887,0,0,15,103.0,459600
Localidade 3,Tipo 2,0.735650790073978,0.199637316254479,1455.5480333969986,2469.4196394221544,3111.3985209446964,0,0,27,122.0,697500
Localidade 3,Tipo 1,0.42439247022774,0.760500720518953,2438.593855089555,1854.125979756597,1491.937967254464,0,0,34,118.0,746300
Localidade 3,Tipo 1,0.707060634004535,0.05538439414708501,2003.0960881277676,2884.7710244048594,2714.020151987058,0,0,38,208.0,674200
Localidade 2,Tipo 2,0.28339810331575804,0.37394761104608504,2400.2511126132536,4530.560468546264,3796.544620955533,1,0,7,203.0,307400
Localidade 3,Tipo 1,0.7832225339059811,0.226413028405394,1919.912047535937,2081.765756120188,3648.295428819432,0,0,0,130.0,1444600
Localidade 2,Tipo 1,0.8674486559460911,0.31679351615906004,1988.1606488199216,49.67874622821567,1943.9970347659576,0,0,8,83.0,215100
Localidade 1,Tipo 2,0.721289272062518,0.32401353808597805,,3282.763873976716,1384.4668391527634,0,0,2,94.0,563600
Localidade 2,Tipo 1,0.20848345141003302,0.594234299111222,3628.84896009825,3532.3542382500145,3158.222816168286,1,0,0,,206800
Localidade 1,Tipo 2,0.9007866074866031,0.09691015908042801,6312.819090828863,4295.631864416855,3177.7244114699115,0,0,8,72.0,501500
Localidade 1,Tipo 2,0.829534044475519,0.9730227252045011,2756.495967079214,2006.078467903699,4842.58122933101,0,0,26,203.0,353600
Localidade 2,Tipo 1,0.308652458655365,0.22072535799616702,2378.933220781466,5647.530047153849,4702.431164757777,0,0,11,52.0,192100
Localidade 3,Tipo 2,0.170006445116953,0.579083455010312,2257.9394579036225,1261.9840996113728,3235.380628067076,0,0,32,161.0,627500
Localidade 4,Tipo 2,0.659728782378978,0.9608886151257651,7808.532371698343,3524.5918642166434,4813.670473105126,1,0,22,97.0,230200
Localidade 3,Tipo 2,0.33507098865921503,0.7190704730802181,2065.0166922263406,1464.7407373387189,2457.7862367453504,0,0,29,109.0,667000
Localidade 3,Tipo 2,0.655079243833115,0.186958290960677,712.6663705282793,3249.074759365741,2309.7610591746507,0,0,47,132.0,445700
Localidade 2,Tipo 1,0.745997224271783,0.6751457671735771,2487.703536861314,2276.389870217819,2309.684333242485,1,0,15,83.0,160100
Localidade 3,Tipo 1,0.7366127823889961,0.30311507234310203,1678.7865885827523,2841.385593538542,3336.372577450207,0,0,8,178.0,1260700
Localidade 2,Tipo 1,0.285380225883039,0.34274923799593404,2283.5444772281085,4789.488955247453,4037.8373167726,1,0,8,162.0,179900
Localidade 4,Tipo 1,0.073602810751655,0.40476744531492703,795.6295009454723,1277.0890976253847,1471.9895062117375,0,0,15,,621000
Localidade 4,Tipo 2,0.314551542562004,0.3545323403053,1691.6951179669495,2557.839963069029,1533.4721431475723,0,0,1,69.0,381400
Localidade 1,Tipo 2,0.6699140766267501,0.082390626122532,4640.386379690311,5382.369128532359,1770.2959066439337,0,0,16,94.0,433600
Localidade 3,Tipo 1,0.7975232218593981,0.319933676473035,2295.673579978041,2455.9054497466395,3161.851592172911,0,0,50,151.0,491300
Localidade 3,Tipo 2,0.9106286984987071,0.25301358088430603,3210.6690547390253,1201.870607299306,3487.294401038548,0,0,34,95.0,602100
Localidade 2,Tipo 1,0.8370373547477871,0.5647147898792261,1611.4516205530626,846.9694883224498,1658.9356829279209,1,0,6,74.0,196600
Localidade 1,Tipo 2,0.7194988337985151,0.26877177277220005,4142.284389545297,,1155.4585466222848,0,0,14,106.0,458200
Localidade 2,Tipo 1,0.414511428053541,0.449989658701532,1225.8044513602272,3276.7193951672507,2466.477890997206,1,0,1,83.0,206500
Localidade 3,Tipo 1,0.649761978678636,0.784752520494966,2138.356297776793,1822.1810260116683,787.0467403111404,0,0,48,113.0,539100
Localidade 2,Tipo 1,0.33187671173422,0.773766091159204,4227.889408565839,1889.7586065511416,2063.902223771386,1,0,13,158.0,165300
Localidade 3,Tipo 1,0.53547411682691,0.602306784688814,1387.6500611541462,2761.2718263440693,1886.6922522697917,0,0,41,110.0,630100
Localidade 1,Tipo 1,0.9347890716594581,0.244421117433112,4819.944070872268,2782.6542632570186,1764.5266920124177,0,0,4,88.0,898000
Localidade 2,Tipo 2,0.43198586037798903,0.849288310658143,4609.606921572088,1255.5845707513593,1916.5120447045515,1,0,6,75.0,317900
Localidade 1,Tipo 1,0.981121102043473,0.9841086691773001,2596.3357206254677,3370.165745474223,5767.656476040819,0,0,32,159.0,517000
Localidade 2,Tipo 2,0.708502037633952,0.607317384051275,2781.1903337595163,2141.511325180052,1623.9932057109445,0,0,13,54.0,306400
Localidade 1,Tipo 2,0.26730713462824,0.8629608415671781,4747.562450787448,2485.247673676802,1601.8525921954672,0,0,11,102.0,478100
Localidade 4,Tipo 2,0.801581127584147,0.10998239219328401,,4833.66110294515,2583.8356142577727,0,0,15,155.0,293300
Localidade 4,Tipo 2,0.775444293549432,0.044323063213103,2031.5772896703609,4603.314060500688,3259.1256417809814,0,0,23,179.0,251500
Localidade 3,Tipo 2,0.155683440361841,0.272619630644003,3387.753360729057,,914.137566806752,0,0,38,157.0,553400
Localidade 3,Tipo 1,0.347383200305657,0.5755680887830621,691.7590798079758,976.4911171584172,2241.600139983802,0,0,8,68.0,1339700
Localidade 3,Tipo 1,0.40885939703878504,0.48381442034192707,413.70469176722304,1359.63435878937,1241.1255364767906,0,0,22,183.0,1038100
Localidade 3,Tipo 2,0.7823123527579491,0.7614446261915121,2053.599076036973,2261.1831259675823,2128.151849939012,0,0,25,151.0,722700
Localidade 1,Tipo 2,0.6720886586829361,0.7822199944775451,2855.477141659135,653.3114590737531,2496.176493992839,0,0,20,81.0,417000
Localidade 3,Tipo 2,0.8813609700166041,0.7559277562495501,2408.8789169503434,1600.241005370022,1679.0774072082377,0,0,27,152.0,699900
Localidade 1,Tipo 2,0.48580941472105305,0.7052040939867881,3529.4469256954603,1066.7667037953722,2092.8400109736376,0,0,22,131.0,390700
Localidade 2,Tipo 1,0.6934040588306061,0.9174310264138591,4192.018705231812,2338.7957563628624,3011.49490079911,1,0,3,124.0,197900
Localidade 3,Tipo 1,0.043358969577824,0.658909961793817,3715.926554804516,847.4102419054543,,0,0,45,116.0,582600
Localidade 2,Tipo 1,0.7442708886803261,0.162859742150872,727.5403370569865,1925.332196485712,2834.954687681484,0,0,5,124.0,219300
Localidade 3,Tipo 2,0.8937265674813151,0.057831109942087004,3425.812826675607,1278.0622037848773,4560.957473984171,0,0,6,131.0,1052400
Localidade 3,Tipo 1,0.028505300146501003,0.505418381431183,3595.3837193909644,2326.752225234728,3268.8066245435616,0,0,21,129.0,981700
Localidade 4,Tipo 2,0.375343130887116,0.36657335053161505,2290.784664735426,2737.9547471265464,1148.4310711420078,0,0,16,138.0,292700
Localidade 3,Tipo 1,0.324440699718474,0.13146581791137002,2808.9569320452765,3813.255447011634,1188.8167845138978,0,0,41,,633400
Localidade 3,Tipo 2,0.020304603474787002,0.47818559413995504,3697.716419676744,2569.926258226409,3032.0394107779625,0,0,25,177.0,719600
Localidade 3,Tipo 1,0.9905657405922421,0.41991208628027404,3962.969215235028,1964.0800218835325,1861.4812522254977,0,0,35,161.0,727000
Localidade 1,Tipo 2,0.071656378408085,0.401593917439788,2524.3864708364194,3372.675247391804,3602.3432973357594,1,0,24,119.0,331600
Localidade 1,Tipo 2,0.504361707634106,0.8958811414680081,4788.162776613495,1754.4166197276406,3727.426619169477,0,0,14,185.0,451800
Localidade 2,Tipo 1,0.6646075531116511,0.007475941369003001,1865.3661382799733,3651.2085539660857,4416.888382619017,0,0,10,142.0,194400
Localidade 2,Tipo 2,0.422980274724215,0.693778937909301,3131.217398484703,1178.1415602598242,923.4531955383306,1,0,8,104.0,315600
Localidade 2,Tipo 1,0.031176114001394,0.5519113100077611,2975.994511011977,5316.37991769074,4980.682931574537,1,0,4,90.0,194300
Localidade 3,Tipo 2,0.6918730476836591,0.8299664730525961,1536.0254158202015,1888.3851514248256,1279.87306167251,0,0,11,172.0,970400
Localidade 3,Tipo 2,0.40847123217652703,0.458556473107446,642.7470461304058,1425.628123211663,988.5238149162188,0,0,36,94.0,608400
Localidade 3,Tipo 1,0.739333028876163,0.578142471750548,1722.3293683429067,,2058.48261502513,0,0,32,190.0,778500
Localidade 1,Tipo 1,0.9652977557459711,0.469384588370218,2570.6174517037607,528.2166426034139,953.151630961207,0,0,15,77.0,791600
Localidade 3,Tipo 2,0.057188706276912006,0.799749921179235,4334.480843558154,769.6478851498807,5140.634832599212,0,0,28,203.0,704100
Localidade 1,Tipo 2,0.595505631100129,0.8218584080450541,3691.9591618315617,816.5302824869989,2829.121970390313,0,0,14,119.0,464900
Localidade 4,Tipo 2,0.1959366901823045,0.3160405352302673,751.7097715523701,,305.9153154834084,0,0,18,136.0,304600
Localidade 1,Tipo 2,0.0465748509150282,0.6728000619825664,3949.5175566592334,655.7545221452723,2548.21757395932,1,0,26,98.0,331500
Localidade 2,Tipo 1,0.6734934984750659,0.6291340375196154,2745.435104549874,2014.981615103589,1666.1039956334137,0,0,1,80.0,227300
Localidade 4,Tipo 1,0.3312879231713393,0.5678059407078185,2689.5661484064226,2398.2663732984784,1756.442438298764,0,0,2,125.0,745700
Localidade 4,Tipo 2,0.6776020950708694,0.9824861595897094,8088.7807027641775,3782.362838213753,5013.346909877794,1,0,9,117.0,295700
Localidade 1,Tipo 2,0.1237331124662528,0.6240920891962262,3067.947188945828,1460.5850910095755,2937.4829015916066,1,0,10,153.0,439500
Localidade 1,Tipo 2,0.2265200678071653,0.3708166940577371,995.6761460435324,3256.247038683307,2867.5397043322423,1,0,11,104.0,436300
Localidade 4,Tipo 2,0.3363210660354028,0.919156482921916,5786.9902480405,3754.830720060103,3077.1955375246257,1,0,12,115.0,279900
Localidade 4,Tipo 1,0.6999656475317546,0.4762183793315009,3823.80500086754,1981.7687901926145,127.02220314678364,0,0,23,116.0,534700
Localidade 2,Tipo 2,0.8731870079467485,0.3470961535980239,2294.7078110981006,357.81020601619485,1806.0243207026497,0,0,8,166.0,354600
Localidade 4,Tipo 2,0.166953584968326,0.7555372637379966,,2556.5264633274514,1471.725170827858,0,0,16,101.0,290700
Localidade 2,Tipo 2,0.3206925589203736,0.2346733626185825,2481.3558426139853,5507.426742360286,4530.477367801342,0,0,9,79.0,326800
Localidade 2,Tipo 2,0.9807297926169108,0.3285280640511199,2655.017506930324,852.9901243416872,2841.8072558028744,0,0,12,121.0,320500
Localidade 2,Tipo 1,0.3094819928428701,0.1606977113213724,2549.2011227826874,5767.055878901218,5010.264379297174,0,0,7,116.0,204600
Localidade 1,Tipo 1,0.0436638985153875,0.9894704191653032,6602.970795047886,,1024.182797877903,0,0,8,104.0,854900
